asset_id,route,title,primary_hub_id,field,candidate_value,state,confidence,provenance,decision,decision_value,reviewer,reviewed_on,rationale
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-370z__6d6c01804e,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-370z-6d6c01804e,Mandala Geometry Patterns Vehicle Cars Nissan 370z,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-370z__6d6c01804e,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-370z-6d6c01804e,Mandala Geometry Patterns Vehicle Cars Nissan 370z,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-370z-car__c549727cca,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-370z-car-c549727cca,Mandala Geometry Patterns Vehicle Cars Nissan 370z Car,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-370z-car__c549727cca,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-370z-car-c549727cca,Mandala Geometry Patterns Vehicle Cars Nissan 370z Car,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-armada__cfd8104625,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-armada-cfd8104625,Mandala Geometry Patterns Vehicle Cars Nissan Armada,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-armada__cfd8104625,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-armada-cfd8104625,Mandala Geometry Patterns Vehicle Cars Nissan Armada,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-gt-r__70b740562f,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-gt-r-70b740562f,Mandala Geometry Patterns Vehicle Cars Nissan Gt R,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-gt-r__70b740562f,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-gt-r-70b740562f,Mandala Geometry Patterns Vehicle Cars Nissan Gt R,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-patrol__e178de2153,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-patrol-e178de2153,Mandala Geometry Patterns Vehicle Cars Nissan Patrol,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-nissan-patrol__e178de2153,/printables/cars/mandala-geometry-patterns-vehicle-cars-nissan-patrol-e178de2153,Mandala Geometry Patterns Vehicle Cars Nissan Patrol,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-imola__aa60f10974,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-imola-aa60f10974,Mandala Geometry Patterns Vehicle Cars Pagani Imola,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-imola__aa60f10974,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-imola-aa60f10974,Mandala Geometry Patterns Vehicle Cars Pagani Imola,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-zonda__9b7362e48d,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-zonda-9b7362e48d,Mandala Geometry Patterns Vehicle Cars Pagani Zonda,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-zonda__9b7362e48d,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-zonda-9b7362e48d,Mandala Geometry Patterns Vehicle Cars Pagani Zonda,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-zondae__d76d885454,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-zondae-d76d885454,Mandala Geometry Patterns Vehicle Cars Pagani Zondae,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-pagani-zondae__d76d885454,/printables/cars/mandala-geometry-patterns-vehicle-cars-pagani-zondae-d76d885454,Mandala Geometry Patterns Vehicle Cars Pagani Zondae,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-718-cayman__44127f27d1,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-718-cayman-44127f27d1,Mandala Geometry Patterns Vehicle Cars Porsche 718 Cayman,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-718-cayman__44127f27d1,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-718-cayman-44127f27d1,Mandala Geometry Patterns Vehicle Cars Porsche 718 Cayman,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-cayenne__63bdc2b122,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-cayenne-63bdc2b122,Mandala Geometry Patterns Vehicle Cars Porsche Cayenne,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-cayenne__63bdc2b122,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-cayenne-63bdc2b122,Mandala Geometry Patterns Vehicle Cars Porsche Cayenne,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-cayman__1e07266d06,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-cayman-1e07266d06,Mandala Geometry Patterns Vehicle Cars Porsche Cayman,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-cayman__1e07266d06,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-cayman-1e07266d06,Mandala Geometry Patterns Vehicle Cars Porsche Cayman,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-panamera__a9b7e0109a,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-panamera-a9b7e0109a,Mandala Geometry Patterns Vehicle Cars Porsche Panamera,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-panamera__a9b7e0109a,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-panamera-a9b7e0109a,Mandala Geometry Patterns Vehicle Cars Porsche Panamera,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-taycan-ev__91407a6673,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-taycan-ev-91407a6673,Mandala Geometry Patterns Vehicle Cars Porsche Taycan Ev,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-porsche-taycan-ev__91407a6673,/printables/cars/mandala-geometry-patterns-vehicle-cars-porsche-taycan-ev-91407a6673,Mandala Geometry Patterns Vehicle Cars Porsche Taycan Ev,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-rivian-r1s__72d69ecd42,/printables/cars/mandala-geometry-patterns-vehicle-cars-rivian-r1s-72d69ecd42,Mandala Geometry Patterns Vehicle Cars Rivian R1s,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-rivian-r1s__72d69ecd42,/printables/cars/mandala-geometry-patterns-vehicle-cars-rivian-r1s-72d69ecd42,Mandala Geometry Patterns Vehicle Cars Rivian R1s,hub_cars,detailClassification,Detailed Coloring Pages for Adults,B. RULE-BASED REVIEWABLE,reviewable rule candidate,explicit_collection_assignment,pending,,,,Collection membership can suggest a detail label but does not establish it as public metadata.
mandala-geometry-patterns__mandala-geometry-patterns-vehicle-cars-rivian-r1t__771ecad1b0,/printables/cars/mandala-geometry-patterns-vehicle-cars-rivian-r1t-771ecad1b0,Mandala Geometry Patterns Vehicle Cars Rivian R1t,hub_cars,audienceClassification,Detailed Coloring Pages for Adults,C. VISUAL OR EDITORIAL REVIEW REQUIRED,manual editorial judgment required,explicit_collection_assignment,pending,,,,Collection membership does not establish an age or audience claim; editorial and policy review is required.
